,subscriber,income,healthcare,quality childcare,education,affordable housing,children health insurance,# of children younger than 8,employment,children relationship score
8279,74679d6c-3628-4c37-a13d-871ddf69a146,,,,,,Private (through parent/caregiver),,,
8280,74684e5c-73bd-48c1-b4c3-40bec881dd03,,,,,,Medicaid or CHIP,,,
8281,746b928e-3c74-4d35-bcad-bf07f7cd8093,,,,,,Medicaid or CHIP,,,81.0
8282,74702e0c-8611-4a10-bc16-4e6dfd01e123,,,,Post-graduate education,,Private (through parent/caregiver),,,
8283,74756278-21e1-4ac7-a420-ee67154201a0,,,,,,Medicaid or CHIP,,,
8284,747b185a-e3d0-436d-bb18-5bcad6ff36c3,,,,,,Private (through parent/caregiver),,,
8285,747b9bcd-5a5b-4ea7-8343-35a539cb7dc4,,,,,,,,,
8286,747cc715-b55c-4977-b122-f0415381d0ee,,,,,,Medicaid or CHIP,,,
8287,748139b8-f9ee-4ca5-92f3-3cee756d075d,,,,,,Private (through parent/caregiver),,,
8288,74817795-a866-430c-928d-a2b44ec649d8,,,,,,,,,
8289,7481ac72-6e84-4256-b4f1-5304d9bb450f,,,,,,Private (through parent/caregiver),,,
8290,748a8e44-e494-460d-b709-69eeaf76bcae,,,,,,Private (through parent/caregiver),,,
8291,7491e3ac-aebf-4f6f-b4d3-cb9a6201d0c9,"$50,000 to $75,000",Yes,Yes,,No,Private (through parent/caregiver),1,Employed full-time outside of the home,81.0
8292,7493046e-5988-4692-88d5-5ae8476a87a9,,,,,,Medicaid or CHIP,,,
8293,7494a651-2b0f-4747-87dc-9f79ce83b4c3,,,,,,Private (through parent/caregiver),,,
8294,74954ec6-1c5e-441b-a418-4bb7ef5b82af,,,,,,Private (through parent/caregiver),,,
8295,74956929-5bcb-4fad-a61c-e69e6d360b42,,,,,,Private (through parent/caregiver),,,73.0
8296,749b79f5-641a-4897-ae85-cd92663e6b04,,,,,,,,,
8297,749bf0b2-2f91-46e8-9efa-dfc1ceac5379,,,,,,Private (through parent/caregiver),,,
8298,74a60a8f-b1e0-4e8b-9f52-10cc3cd2c7a5,,,,,,Private (through parent/caregiver),,,
8299,74a61d34-9bb5-4ffb-a2d5-0e08b7c8d3db,,,,,,Private (through parent/caregiver),,,
8300,74a625a1-d7cf-4a07-bfde-8e803b9e93dc,,,,,,,,,
8301,74a6976b-f301-4db6-b994-62b3415e47ef,,,,,,Medicaid or CHIP,,,
8302,74a74db9-ea41-44d0-9757-f79827750603,,,,,,Medicaid or CHIP,,,
8303,74a7fc51-60cd-4b47-9c0c-e2babc8bf406,,,,,,,,,
8304,74aba99a-d91f-4a47-a0c2-8b580394d581,,,,,,Private (through parent/caregiver),,,
8305,74ace773-91fa-4d7f-be5b-7834346924cc,,,,,,,,,
8306,74aec2b1-35da-4e85-8ab0-5dd1b8adc76e,,,,,,Medicaid or CHIP,,,
8307,74b09048-45e9-46c1-ba13-e5a1cf7e68f1,,,,,,Private (through parent/caregiver),,,
8308,74b25589-e7c8-422e-96c1-c7af9c7f0faf,,,,,,,,,
8309,74b2c4b6-bec8-4e85-92f8-fdd5633b49bc,,,,,,Private (through parent/caregiver),,,61.0
8310,74b65d9c-8cc4-466e-a4f8-6ae42d95786b,,,,,,Private (through parent/caregiver),,,
8311,74bbe11a-f829-4bac-99f9-9d10b6f207c8,,,,,,Medicaid or CHIP,,,
8312,74bdaa8e-1fa9-4b6b-a47c-86cbf8939925,,,,,,Medicaid or CHIP,,,
8313,74c3bbc2-fdc2-44c7-816c-d0cce065f9c6,,,,,,Don't Know,,,
8314,74c3eee5-0c2c-48e0-ae72-74617b9d4849,,,,,,Private (through parent/caregiver),,,
8315,74ca7d2e-acc9-4cac-8448-bd30458bcac7,,,,,,Private (through parent/caregiver),,,
8316,74cb2b08-2606-4787-9c70-ac154e942044,,,,,,,,,
8317,74d13ef7-88a5-4165-97b2-fe6794570678,,,,,,Private (through parent/caregiver),,,
8318,74d7530b-80e5-400b-9c4c-3b8b4242214a,,,,,,Private (through parent/caregiver),,,
8319,74d9bc44-a2df-41f3-bba9-affc10c6f165,,,,,,Private (through parent/caregiver),,,
8320,74e46220-928f-43e5-8ba5-216b4d78b931,,,,,,Don't Know,,,
8321,74f43fbf-9a9d-4586-884b-90f55d118c13,,,,,,Private (through parent/caregiver),,,
8322,74f94be0-a263-4047-91ff-6367fc25aa22,,,,,,Private (through parent/caregiver),,,
8323,74fa8511-fcc3-4e2b-8383-3c63eff74015,,,,,,Medicaid or CHIP,,,
8324,74fbbf13-6018-43fc-af59-d80f0d249145,,,,,,,,,
8325,74fc2e1f-5ae3-422f-9ba8-6a06bfc44448,,,,,,Medicaid or CHIP,,,
8326,74fd997d-e3b4-4716-8029-67d1f90e31c5,,,,,,,,,
8327,7501646c-9579-41df-a35f-74fde25b0728,,,,,,,,,
8328,7507a8b8-74b1-4fac-a811-8276267b4527,,,,,,Medicaid or CHIP,,,
8329,750c5d8a-93be-4c1d-a8b1-ae1b8b215b86,,,,,,Medicaid or CHIP,,,
8330,750eb69d-ec81-4de2-b361-79e7f45c002f,,,,,,Medicaid or CHIP,,,
8331,750efa55-122c-42b0-9cbe-f275c2fb9659,,,,,,Private (through parent/caregiver),,,
8332,750f1599-7f86-4011-903d-a1e3ed9f98fd,,,,,,Private (through parent/caregiver),,,
8333,75120b35-c622-4188-99ba-b399b17206fe,,,,,,Medicaid or CHIP,,,
8334,7514505e-1d31-42b0-8d15-3c8e9278a0f6,,,,,,Private (through parent/caregiver),,,
8335,751ab94e-574b-4094-888c-571164e835d0,,,,,,Private (through parent/caregiver),,,
8336,751ea31b-79e1-4850-9dce-423588085fd1,,,,,,Private (through parent/caregiver),,,
8337,7524f82d-da69-453a-b304-d31a54416ce1,,,,,,Don't Know,,,
8338,752df7b2-7a73-4aea-955d-d17c14173e7d,,,,,,Private (through parent/caregiver),,,
8339,752eabfb-7232-4762-be9d-df8afe7cdbef,,,,,,Don't Know,,,75.0
8340,75316835-e8bb-4af0-af09-0bb92e22f13e,,,,,,Medicaid or CHIP,,,
8341,753e606b-f1e2-48eb-855d-fb5d5d2452f1,,,,,,Private (through parent/caregiver),,,
8342,7541bb7c-d56e-4ef0-a92c-0dd4a448a3dd,,,,,,Medicaid or CHIP,,,
8343,7545ab06-f59c-4102-9f3d-a1f56439598e,,,,,,Private (through parent/caregiver),,,
8344,7545fa1e-cc1c-4824-8b46-30ece323758e,,,,,,Private (through parent/caregiver),,,
8345,755643d4-88fe-4cdb-82ad-ef2adfab4825,,,,,,,,,
8346,755bead9-3538-4846-a73f-5d50ac2927d8,,,,,,Private (through parent/caregiver),,,
8347,755c8ea6-902d-4e3e-8e22-180afc4e15fc,,,,,,Medicaid or CHIP,,,54.0
8348,755c9330-e6df-48f6-a387-19670e0b11a5,,,,,,,,,
8349,756ddb2e-87aa-45c1-b3a2-1461232734ae,,,,,,Private (through parent/caregiver),,,
8350,756ed8f6-76f5-4bc1-8ec0-c641af218465,,,,,,Medicaid or CHIP,,,
8351,756ef0eb-7d06-4e8c-a912-b50bae2ddc57,,,,,,Private (through parent/caregiver),,,
8352,75720c55-42e1-4df0-9295-1c96998cbfbe,,,,,,Private (through parent/caregiver),,,
8353,7572fac1-d936-4025-82fe-7501147fdf9f,,,,,,Private (through parent/caregiver),,,
8354,75746996-06e7-4df9-853b-bf85c861e7a7,,,,,,Medicaid or CHIP,,,
8355,7574a86e-a7b4-4589-9d77-e709991ef305,,,,,,Private (through parent/caregiver),,,
8356,757611a2-2342-405c-aa8b-294dfce49054,,,,,,Medicaid or CHIP,,,
8357,75771a7e-9edd-4e7a-8155-fcb61c7bd857,,,,,,Private (through parent/caregiver),,,
8358,75782d5c-c200-4f7e-b2a2-29eb044ee6fd,,,,,,Private (through parent/caregiver),,,
8359,757a95d8-7001-46fb-8444-e12c8eb90f29,,,,,,Private (through parent/caregiver),,,
8360,758041aa-8fbd-46b8-8429-4bc7bd3a06c0,,,,,,Private (through parent/caregiver),,,
8361,75851f20-b312-4875-9bd6-515336480098,,,,,,,,,
8362,7587989b-3302-4f60-95be-a2a2562089c6,,,,,,Medicaid or CHIP,,,
8363,758911f1-0a4e-4618-afb3-beacda11a99f,,,,,,,,,
8364,758bb1cd-63ef-485b-9d61-9c0ceaed269e,,,,,,Private (through parent/caregiver),,,
8365,759405e4-3e4f-462a-a557-15b6d6180dbf,,,,,,Private (through parent/caregiver),,,
8366,759474aa-6e7b-447d-8960-dd3c3a6fb36e,,,,,,Private (through parent/caregiver),,,
8367,75956137-d162-43ba-b8f9-7486e725de6b,,,,,,Private (through parent/caregiver),,,
8368,759e2302-828a-4d97-b844-a3d83943168d,,,,,,Private (through parent/caregiver),,,
8369,75a7b21a-832d-4b2a-8140-9816d5a00521,,,,,,Private (through parent/caregiver),,,
8370,75b83ac3-1dca-4c5a-8b65-dc79a8503ea6,"Under $50,000",No,Yes,,No,Don't Know,2,Not employed and looking for work,78.0
8371,75b8bfa3-0b63-49ea-879e-35837c865154,,,,,,,,,
8372,75c0a311-57bb-4d9b-8348-7c4863661de2,,,,,,,,,
8373,75c0a360-399f-41ae-97ff-d903026e1105,,,,,,,,,
8374,75c12604-9251-4ab2-8956-32671a9fb512,,,,,,Private (through parent/caregiver),,,
8375,75c1ef9f-de0f-47b2-b6b9-9192e4296a3d,,,,,,Private (through parent/caregiver),,,
8376,75c52b4a-3c2a-40fc-95c4-ca94e87c9ca6,,,,,,,,,
8377,75d59691-eb2b-4b09-8fe8-deec09581ec5,,,,,,Medicaid or CHIP,,,
8378,75d9243d-b0e3-4f6d-9911-0944ce8f811c,,,,,,Private (through parent/caregiver),,,
8379,75dbc525-81c8-47c4-8d70-a91ce3cfbb8a,,,,,,Private (through parent/caregiver),,,
8380,75dd3447-7055-4062-bf61-e08ac2c457df,,,,,,,,,
8381,75df507d-5bd5-46eb-ae8f-b0e719995c3b,,,,,,Private (through parent/caregiver),,,
8382,75df88fa-75eb-45e4-bdeb-750055919734,,,,,,Medicaid or CHIP,,,
8383,75e09ee3-186d-4165-9104-b753d1d3bc07,,,,,,,,,
8384,75e154f6-f354-4b67-a31e-2f260670579d,,,,,,Private (through parent/caregiver),,,
8385,75e1b290-ed25-4bc9-85fd-f2c133f89700,,,,,,Private (through parent/caregiver),,,
8386,75e1faed-8483-4174-b177-08f98a91862e,,,,,,Private (through parent/caregiver),,,
8387,75e3ab81-c724-4227-a1fd-0b0c9b483fb2,,,,,,Don't Know,,,
8388,75e80ca4-2eea-4e84-98df-fdee0ef59d92,,,,,,,,,
8389,75e8d888-1542-4638-a97c-484575640d37,,,,,,Medicaid or CHIP,,,
8390,75ebd4f8-dc77-4966-bc45-c17157997366,,,,,,Private (through parent/caregiver),,,
8391,75ed8027-0577-4979-95b1-6124fade4faf,,,,,,Private (through parent/caregiver),,,
8392,75eeab1f-8cdb-4b62-8405-3bb369d1278f,,,,,,,,,
8393,75efb32d-2d51-421b-87aa-5fb1d882a38d,,,,,,Don't Know,,,
8394,75f027e6-7387-4a5f-809f-fc1b6f310610,"Over $75,000",Yes,Yes,,No,Private (through parent/caregiver),1,Employed full-time outside of the home,
8395,75f514ec-6bcd-4b25-998d-578c8ab58924,,,,,,Private (through parent/caregiver),,,
8396,75f684b2-93d8-48bd-af22-819e6f8fa8c2,,,,,,,,,
8397,75f77eb1-d645-4c0a-866b-98aadfced1d2,,,,,,Private (through parent/caregiver),,,
8398,75fa1642-c898-443e-a6ff-e9efea1ca61f,,,,,,Private (through parent/caregiver),,,
8399,75fa489a-b9a0-46c5-bd1d-3f36258085d2,,,,,,Private (through parent/caregiver),,,
8400,75fd400d-a3f9-482e-a39d-f7a9ccf9c919,,,,,,Private (through parent/caregiver),,,
8401,7612d3d2-53b3-45e0-8b0d-f2eaf485311a,,,,,,,,,
8402,76147c4e-1210-47f9-b33a-d7b061df1333,,,,,,Medicaid or CHIP,,,
8403,7617776a-0782-4f97-bc09-eedb623a2ddf,,,,,,Medicaid or CHIP,,,
8404,761887a6-c94f-4b36-9bd5-3b02e2ee402e,,,,,,Private (through parent/caregiver),,,
8405,761dadf9-bcd2-4ab5-bb79-faaa718bec15,,,,,,Medicaid or CHIP,,,
8406,761eed0d-cc7c-4bc2-ac09-67f2025ba2ae,,,,,,,,,
8407,76251f6f-1125-4e63-a61c-676c5c398f0f,,,,,,Private (through parent/caregiver),,,
8408,762975a7-65f4-48e1-b84d-1ed3d428d159,,,,,,Medicaid or CHIP,,,
8409,762c277c-c58b-4110-a765-860ac67089f2,,,,,,,,,
8410,762e792f-e063-4ee1-85e7-732bef757a5b,,,,,,,,,
8411,7634a27d-64ec-49f6-9cd8-4767a73b8418,,,,,,,,,
8412,7636b233-7dfb-4ec0-86c9-3653721e2d0e,,,,,,,,,
8413,763da5cd-44c4-4fa2-9b03-7654a5bece21,,,,,,Private (through parent/caregiver),,,
8414,763f4094-318d-4e34-9100-aed0dcf295b6,,,,,,Private (through parent/caregiver),,,
8415,763fe163-f704-483b-8afc-0b77942567fc,,,,,,Medicaid or CHIP,,,
8416,76418cef-4a5f-4827-8fa6-9828b97d56de,,,,,,Medicaid or CHIP,,,
8417,7645dc6e-7492-424a-94bc-5034d282984c,,,,,,Private (through parent/caregiver),,,
8418,7645f5ac-b600-49de-b569-135896080937,,,,,,Private (through parent/caregiver),,,
8419,76468815-f434-4e44-b32a-5a5d88255655,,,,,,Private (through parent/caregiver),,,
8420,7647ff99-ae75-4a16-a3c2-42993d14dc4f,,,,,,,,,
8421,7649e6d0-e775-427e-a1b4-f7f684697579,,,,,,Private (through parent/caregiver),,,
8422,764f1b89-e9bb-4e4d-9429-12eaba30ac13,,,,,,Medicaid or CHIP,,,
8423,76593fef-a708-4f2f-8f00-f07ded8a8539,,,,,,Medicaid or CHIP,,,
8424,765f6502-dfff-438c-ac98-636014c464e9,,,,,,Private (through parent/caregiver),,,
8425,7665d259-dcea-4b7e-ba33-7b1235615bd6,,,,,,Private (through parent/caregiver),,,
8426,7665e1f2-aa66-4327-8d63-85ffccb0d572,,,,,,,,,
8427,766d29c2-e1f6-4036-8753-099cbb0260d0,,,,,,,,,
8428,766ebe41-d827-44fd-a0a0-c770f457217e,,,,,,,,,
8429,76748845-8a22-4f72-9f47-d86fd0071451,,,,,,Private (through parent/caregiver),,,
8430,76751402-3cb9-40fb-9bf4-96675bcc85e8,,,,,,Private (through parent/caregiver),,,70.0
8431,7675140f-a1de-412f-bedb-3c369137e331,,,,,,Medicaid or CHIP,,,
8432,76778c10-3c0b-41b5-bbf0-14a4d6a75ca3,,,,,,Medicaid or CHIP,,,
8433,76780734-500d-4aaf-9e18-918df303484c,,,,,,Private (through parent/caregiver),,,
8434,767b3660-53df-4ef8-bbcc-eaa8e9ee9474,,,,,,Private (through parent/caregiver),,,
8435,7684ae8e-30c1-4df2-8b3e-09c9f530c29f,,,,,,Medicaid or CHIP,,,
8436,7689e73b-cf38-462e-83dc-c1ed0ce1a515,,,,,,Private (through parent/caregiver),,,
8437,768aa5c4-d8d8-4020-b203-29ebee2513fb,,,,,,Private (through parent/caregiver),,,76.0
8438,768d8edb-202b-4c42-83dc-b4babdb6e3bd,,,,,,,,,
8439,76919e62-c6a9-406a-8c84-12930108e1b3,,,,,,Private (through parent/caregiver),,,
8440,76950069-3be3-45df-a99d-da9321f04044,,,,,,Private (through parent/caregiver),,,
8441,76990c04-9b68-4c79-a5c6-60ea589ccc2a,,,,,,,,,
8442,76991235-b96a-4e2e-953b-f7eb5837573d,,,,,,Medicaid or CHIP,,,
8443,76993113-ce81-4511-9853-fe7f7bfba612,,,,,,Private (through parent/caregiver),,,
8444,7699e25c-facb-460d-9541-fe8fe19b86ed,,,,,,,,,
8445,769ff9de-19de-4f43-a29b-6f7ef9d480e8,,,,,,Medicaid or CHIP,,,
8446,76a5c9db-e5ae-447b-bedf-d95ad507fbd7,,,,,,Private (through parent/caregiver),,,
8447,76a7cd13-8cd6-4078-8a18-9da33d8e86bb,,,,,,,,,
8448,76b1f7dd-0b6e-4ea3-ab7e-0d47820f1785,,,,,,,,,
8449,76b2ae73-713b-4150-b54f-07fcbf433f11,,,,,,Private (through parent/caregiver),,,
8450,76b683eb-6d9e-4fdb-a0f7-dd0b310678d9,,,,,,,,,
8451,76b6ee8f-e638-4ab9-a7c8-7ba45470e46d,,,,,,Private (through parent/caregiver),,,
8452,76b92cf2-d2fe-4802-a3d6-3fd739eb2b29,,,,,,Medicaid or CHIP,,,
8453,76c0ee27-7555-426f-82cc-7b5778c7407e,,,,,,Medicaid or CHIP,,,
8454,76c72a98-eee1-4dee-ac7c-58f80162253a,,,,,,Private (through parent/caregiver),,,68.0
8455,76cdd572-0e85-4df2-af7d-14b4ec989c03,,,,,,Private (through parent/caregiver),,,
8456,76d37679-e920-43ea-86c4-7d8ea9b1fd6a,,,,,,Medicaid or CHIP,,,
8457,76d5fd03-f01e-463f-94f9-819164b25906,,,,,,Medicaid or CHIP,,,
8458,76da5d2f-84e5-4618-a37a-33352f0d5a90,"Over $75,000",Yes,Yes,,Yes,Private (through parent/caregiver),2,Employed part-time outside of the home,
8459,76e611ac-fc16-4751-afc8-784e97349e24,,,,,,Don't Know,,,
8460,76e6fe8b-216a-484d-836a-7de3859a0d7d,,,,,,,,,
8461,76e98f59-fa73-4c1f-b982-96995e3a28ee,,,,,,Medicaid or CHIP,,,
8462,76ead028-fe66-495a-a37b-b80a753d033b,,,,,,Medicaid or CHIP,,,
8463,76ecfdb1-41aa-4fc2-87d2-e5c0bd2d06c3,,,,,,Medicaid or CHIP,,,
8464,76f407db-e7b5-4a79-8df3-709d1baa4604,,,,,,Private (through parent/caregiver),,,
8465,76f516ef-0d0e-4acb-b8e9-3bef7aa98435,,,,,,Private (through parent/caregiver),,,
8466,76f7b960-e41f-49ae-83a1-1a81c3e38cf6,,,,,,,,,
8467,7704a567-c7c2-4e61-a0d9-b787f9618998,,,,,,Private (through parent/caregiver),,,
8468,770501dc-0b35-4751-b5ad-bf1d8e825631,,,,,,Private (through parent/caregiver),,,
8469,7708ae68-c050-4240-b52a-55b6a972b3b7,,,,,,Private (through parent/caregiver),,,
8470,770d4d12-b6b1-4ac1-b5b4-60b42d7ac480,,,,,,Private (through parent/caregiver),,,
8471,770f1de6-c194-4e4f-ade8-d56adf4a2e8e,,,,,,Private (through parent/caregiver),,,
8472,770f6059-7cab-491b-84f0-619098beb077,,,,,,Private (through parent/caregiver),,,
8473,77102591-4163-411f-bff5-3c3dde0ac148,,,,,,Private (through parent/caregiver),,,
8474,7712632d-e4ad-4637-aeb0-fdf8cd5688d7,,,,,,Medicaid or CHIP,,,
8475,772938fd-20f5-4ab5-983c-24292e5b2847,,,,,,Medicaid or CHIP,,,
8476,772bc434-cd99-4ae0-a4b2-8b24c92a89b6,,,,,,Medicaid or CHIP,,,
8477,772c7a46-08c5-4733-8133-b64aa2d47629,,,,,,Private (through parent/caregiver),,,
8478,772ee411-4e1f-4273-9208-44e1ccd5f95e,,,,,,Medicaid or CHIP,,,
8479,772f5c56-aacd-4f58-8ea6-3800fa896737,,,,,,Medicaid or CHIP,,,
8480,7732b5d8-05cf-4c48-aab2-3c4b601d053d,,,,,,None,,,
8481,7734a0a3-0191-4f92-966b-0220a004bd3c,,,,,,Medicaid or CHIP,,,
8482,773613fb-88aa-42e1-a500-4d74610da06d,,,,,,Private (through parent/caregiver),,,
8483,773ee43a-5002-4218-9f1f-4fcc93313890,,,,,,Private (through parent/caregiver),,,
8484,773fdbad-e701-47cd-be1b-70bc24b17834,,,,,,Private (through parent/caregiver),,,
8485,7741877f-3227-46d9-84ca-a9f97fa1d8c1,,,,,,Private (through parent/caregiver),,,
8486,77425842-ae5a-45f1-a968-dd2b6058a754,,,,,,Private (through parent/caregiver),,,
8487,774268d5-6527-42e2-9790-acb0c2aa3b86,"Over $75,000",Yes,No,,Yes,Private (through parent/caregiver),1,Employed part-time outside of the home,
8488,77564aa0-510b-4a5f-9f8c-8aaec816b523,,,,,,Private (through parent/caregiver),,,
8489,775827e1-b7ed-4597-8c10-33940b8d1de6,,,,,,Private (through parent/caregiver),,,
8490,775d1f9f-dd08-4552-a0a2-aa1edcfdb0d6,,,,,,Private (through parent/caregiver),,,
8491,7765e5ca-d4e3-4afc-831d-de1507a0e999,,,,,,,,,
8492,776869b2-469f-4d43-b742-795887e8d631,"Under $50,000",Yes,N/A,,N/A,None,1,Employed full-time outside of the home,65.0
8493,776e61fe-10a6-4252-84a7-ebc2616c603c,,,,,,Private (through parent/caregiver),,,
8494,7772f1c1-36aa-43ac-a097-9cb2e1f0e77f,,,,,,Medicaid or CHIP,,,
8495,777e1473-0c3d-46a4-b4c8-4d7a8daa7cf4,,,,,,Medicaid or CHIP,,,
8496,7783174c-c30c-4164-9331-135301dda87e,,,,,,,,,
8497,77870dc4-fa8e-4228-af47-dab2f2311d6c,,,,,,Medicaid or CHIP,,,
8498,77894a77-3d2c-4a13-84e5-dcf9f6121a38,,,,,,Medicaid or CHIP,,,
8499,7799c72a-e837-4aa2-ace7-c8731757b4df,,,,,,Medicaid or CHIP,,,
8500,779d09c5-9a23-4088-a5d6-de993ce6f5fc,,,,,,Medicaid or CHIP,,,
8501,77a91647-6bee-40f1-8932-8ec092110af7,,,,,,Private (through parent/caregiver),,,
8502,77abc635-fcbb-449d-9d02-68006db5da20,"Over $75,000",Yes,Yes,,Yes,Private (through parent/caregiver),1,Employed full-time outside of the home,
8503,77bcac28-2cc3-4ffe-99ed-8580c44f8382,,,,,,Medicaid or CHIP,,,
8504,77bce3ea-d1e9-4d3c-9e3d-dc8749626045,,,,,,Private (through parent/caregiver),,,
8505,77bf73ba-6026-46d3-8e53-d4cc75e50442,,,,,,Medicaid or CHIP,,,
8506,77c2787a-edc6-435c-9473-b7e0b03b68de,,,,,,,,,
8507,77c2d191-6cd8-4d0a-b29c-1a2a4ccb9504,,,,,,Private (through parent/caregiver),,,
8508,77c3e52f-4203-4556-b165-1c8ddc35a281,,,,,,,,,
8509,77c4b4a7-8452-4158-aa27-89ae418ce37f,"Over $75,000",Yes,Yes,,No,Private (through parent/caregiver),1,Employed full-time outside of the home,74.0
8510,77c6f595-319a-44bc-bb8c-9e2bd7d84f34,,,,,,,,,
8511,77c90b20-8f69-4a5b-88d0-835c3a5aeaa0,,,,,,Private (through parent/caregiver),,,
8512,77d1fd75-acc7-4b69-90db-bacc49f7f02a,,,,,,,,,
8513,77d64635-f9bc-4408-aea1-b42c6703b980,,,,,,Private (through parent/caregiver),,,
8514,77dc516f-af08-417b-b82c-ac778e040f9b,,,,,,Medicaid or CHIP,,,
8515,77dcf10b-8132-492d-b65a-6066b513762f,,,,,,Private (through parent/caregiver),,,
8516,77e09c9f-7c96-4919-aa0c-7187bd08039c,,,,,,Private (through parent/caregiver),,,
8517,77e11384-2bd3-477c-8aac-36b35eeca5bd,,,,,,Private (through parent/caregiver),,,
8518,77e22f7f-5b9e-4956-9ad5-0ea5a9d7d10e,,,,,,Private (through parent/caregiver),,,
8519,77e374bc-0fbf-40d5-95c0-302b18edd1ac,,,,,,Private (through parent/caregiver),,,
8520,77e786f6-52cf-4d8a-9066-81782054e756,,,,,,Medicaid or CHIP,,,
8521,77edfe51-0d87-4d87-939b-5a18d49b3e0c,,,,,,Medicaid or CHIP,,,
8522,77f5e193-81f3-45aa-bbe6-f10d9a9b2705,,,,,,,,,
8523,77f6aaf1-22e6-4d10-a96c-084f84d9b318,,,,,,Private (through parent/caregiver),,,
8524,77fbd5c7-99e8-453c-8b59-72142a668072,,,,,,Private (through parent/caregiver),,,
8525,77fcfb5e-f570-429f-8e4e-d9ad69249957,,,,,,Private (through parent/caregiver),,,
8526,7802bad0-a4b3-4e7d-b55e-e21dd39b3203,,,,,,Medicaid or CHIP,,,
8527,78052f7e-60ad-4f00-a15e-86b4c4157673,,,,,,Private (through parent/caregiver),,,
8528,7814ec82-0b85-4f20-b220-5a539d11ce05,,,,,,Private (through parent/caregiver),,,
8529,781e8c85-f8c6-4ed1-b5cf-b2d4d6ea65d5,,,,,,Private (through parent/caregiver),,,
8530,781ea8e3-d9d3-4735-afc2-e60d6f958b20,,,,,,Private (through parent/caregiver),,,
8531,782130f8-6488-4875-a195-4a5262913b9c,,,,,,Medicaid or CHIP,,,
8532,7823d921-064c-4a16-b249-e923b2d9db3b,,,,,,Private (through parent/caregiver),,,
8533,78262f48-aff4-42e2-82dd-5a1e0f38beb8,,,,,,Medicaid or CHIP,,,
8534,782b1e55-ebcc-40a7-91fb-3c785e9ba81d,,,,,,,,,
8535,782bb252-a437-4276-bf4e-6fad0c9a863b,,,,,,Medicaid or CHIP,,,
8536,782e8975-25ed-4e5b-98d9-c2b33199a173,,,,,,Medicaid or CHIP,,,
8537,782f10d7-be86-4eae-9aa1-ffd71cee0ae3,,,,,,Medicaid or CHIP,,,
8538,782f5dc3-a7cf-4533-98cb-fb01692eca87,,,,,,Private (through parent/caregiver),,,
8539,78339e7c-3ba2-4b24-80b5-c5c761499998,,,,,,Medicaid or CHIP,,,
8540,78343e07-db80-4103-adcf-e9e9289953cc,,,,,,Medicaid or CHIP,,,
8541,783db9cf-91a2-46b3-a830-278ae9e5e494,,,,,,Private (through parent/caregiver),,,
8542,783e68b6-cbfd-4462-99cf-a9a9d90be687,,,,,,Private (through parent/caregiver),,,
8543,784070bc-b3c4-424a-b5b5-cd97dd2210e7,,,,,,Private (through parent/caregiver),,,
8544,7842deb2-a800-4c29-9119-4f8b90be08dc,,,,,,,,,
8545,7844968e-50bc-4ab4-8398-818c33368273,,,,,,Medicaid or CHIP,,,
8546,78485423-d9ec-4653-9b8f-85595602a7a7,,,,,,Private (through parent/caregiver),,,
8547,784a71a5-d7d1-4ddc-8369-dd5f16ab4f9c,,,,,,,,,
8548,784aaddc-2a87-4641-be41-3a06827ed32b,,,,,,Private (through parent/caregiver),,,
8549,7850e685-9efe-40d7-8e40-2b1e892853fb,,,,,,Private (through parent/caregiver),,,
8550,78544abe-823e-44d2-9f30-4b7a652aca14,,,,,,Medicaid or CHIP,,,
8551,78556c4a-75a0-4d1f-a88a-36d353b92ed4,,,,,,Private (through parent/caregiver),,,
8552,7857a624-303b-4f1f-aa08-a464a00a98ba,,,,,,Medicaid or CHIP,,,
8553,785b51f5-5449-4fc2-8bc4-4f5b1e8a5676,,,,,,,,,
8554,7869602a-d90f-472c-88f0-bb0259ad0476,,,,,,Medicaid or CHIP,,,
8555,78696fb4-be02-4f62-9046-f8bee866ae97,Do not know,Yes,N/A,,Yes,Medicaid or CHIP,1,Not employed and looking for work,63.0
8556,786fb350-7351-4b86-988b-e74bcec1a50c,,,,,,Private (through parent/caregiver),,,
8557,7870807b-c692-416d-a52d-01b51a9c2e0f,,,,,,,,,
8558,78726904-3892-4653-a8d8-ea352591be44,,,,,,Medicaid or CHIP,,,
8559,7872f127-fc36-43ee-a297-551391c78d58,,,,,,Private (through parent/caregiver),,,
8560,787542b8-e0de-4561-815a-75ea10d2663d,,,,,,Private (through parent/caregiver),,,
8561,78758c84-764c-4911-a3b6-44437874defd,,,,,,Medicaid or CHIP,,,
8562,7877b7f4-1208-4969-ae5f-77151f0ef308,,,,,,Medicaid or CHIP,,,
8563,7878531c-4b70-487e-be7b-e098a7e4b598,,,,,,Private (through parent/caregiver),,,
8564,787f5832-63ce-462e-b1e9-3b0b7c220d0d,,,,,,Private (through parent/caregiver),,,
8565,78822586-a497-463e-a169-d692b5fac43e,,,,,,Medicaid or CHIP,,,
8566,78856ed2-2a3e-4b37-bb53-26315ef0f4bc,,,,,,Don't Know,,,
8567,78862ed1-dbd0-4d4d-8ad6-cbdf16b929c8,,,,,,Private (through parent/caregiver),,,
8568,78867cca-4bf3-4cde-bd31-6b8929f43455,,,,,,Medicaid or CHIP,,,
